timestamp,bluetooth_le-F1:5F:C5:86:3E:30-Resistance-1,bluetooth_le-F1:5F:C5:86:3E:30-Ambient Light-0,bluetooth_le-F1:5F:C5:86:3E:30-Humidity-0,bluetooth_le-F1:5F:C5:86:3E:30-Pressure-0,bluetooth_le-F1:5F:C5:86:3E:30-Temperature-1
1637332415987,,,,,33.62690353393555
1637332415989,,,106.462158203125,0.9868056539426813,
1637332415990,556.2310268216803,,,,
1637332416078,,0.0,,,
1637332416079,,,106.20712280273438,,33.644710540771484
1637332416123,508.10012069228895,,,0.9868124306069578,
1637332416213,,,,,33.62690353393555
1637332416214,,,106.02827453613281,0.9868642344405378,
1637332416215,475.50434498298785,,,,
1637332416348,,0.0,105.94879150390625,,33.62690353393555
1637332416349,,,,0.9868475939649256,
1637332416393,458.6894462267708,,,,
1637332416482,,,105.94879150390625,,33.57347869873047
1637332416483,,,,0.9866071729756507,
1637332416486,456.61453030681747,,,,
1637332416619,,0.0,,,33.537864685058594
1637332416662,,,106.05476379394531,,
1637332416663,,,,0.9868837361744001,
1637332416664,438.2022389738328,,,,
1637332416752,,,,,33.55567169189453
1637332416753,,,105.95870971679688,,
1637332416754,444.2877203812971,,,0.9868963106514465,
1637332416843,,0.0,,,
1637332416888,,,106.087890625,,33.591285705566406
1637332416932,,,,0.9868642344405378,
1637332416933,432.16781156046505,,,,
1637332417022,,,,,33.60909652709961
1637332417023,,,106.10444641113281,,
1637332417068,,,,0.9868589637016562,
1637332417069,450.4249516907538,,,,
1637332417158,,0.0,,,33.60909652709961
1637332417203,,,106.25680541992188,,
1637332417204,,,,0.9868548224068205,
1637332417248,424.2002776014619,,,,
1637332417293,,,106.25349426269531,,33.60909652709961
1637332417337,,,,0.9868719146600512,
1637332417338,416.32089920384647,,,,
1637332417428,,0.0,,,
1637332417429,,,,,33.55567169189453
1637332417473,,,106.37603759765625,0.9866447458142502,
1637332417518,432.16781156046505,,,,
1637332417562,,,,,33.60909652709961
1637332417563,,,106.55157470703125,,
1637332417607,,,,0.9869083580546046,
1637332417610,438.2022389738328,,,,
1637332417699,,0.0,,,33.57347869873047
1637332417742,,,106.61781311035156,,
1637332417743,,,,0.986861599071097,
1637332417744,426.1838369352267,,,,
1637332417833,,,106.60457611083984,0.9868524129261889,33.60909652709961
1637332417835,424.2002776014619,,,,
1637332417923,,0.0,,,
1637332417967,,,,,33.60909652709961
1637332417968,,,106.80660247802734,0.9868261345280502,
1637332418013,420.2496346377629,,,,
1637332418103,,,,,33.60909652709961
1637332418104,,,106.86290740966797,,
1637332418105,426.1838369352267,,,0.9868640085517286,
1637332418193,,0.0,,,
1637332418238,,,106.95564270019531,,33.60909652709961
1637332418239,,,,0.9868953317999398,
1637332418287,479.7688125747511,,,,
1637332418372,,,,,33.62690353393555
1637332418373,,,106.95564270019531,,
1637332418374,,,,0.9868847150259067,
1637332418419,514.7929023132826,,,,
1637332418508,,0.0,,,33.60909652709961
1637332418509,,,107.04505920410156,,
1637332418510,,,,0.9868919434678016,
1637332418554,537.5375617838239,,,,
1637332418643,,,,,33.60909652709961
1637332418644,,,107.22061157226562,0.9869160382741179,
1637332418646,539.8496381892382,,,,
1637332418733,,0.0,,,
1637332418778,,,107.23716735839844,,33.62690353393555
1637332418779,,,,0.9868064069053787,
1637332418823,558.5997077486041,,,,
1637332418912,,,,,33.60909652709961
1637332418913,,,107.31666564941406,0.9868608461083996,
1637332418915,553.8694763975475,,,,
1637332419048,,0.0,107.4094009399414,,33.60909652709961
1637332419049,,,,0.9868945788372424,
1637332419093,568.1470334891222,,,,
1637332419182,,,,,33.644710540771484
1637332419183,,,107.53856658935547,,
1637332419184,,,,0.9868512081858731,
1637332419185,575.3845976564311,,,,
1637332419273,,0.0,,,
1637332419318,,,107.58161926269531,0.9868497775567481,33.60909652709961
1637332419363,570.552148073805,,,,
1637332419453,,,107.51869201660156,,33.62690353393555
1637332419454,610.0629232695665,,,0.9868777124728211,
1637332419542,,0.0,,,
1637332419543,,,107.68098449707031,,33.66251754760742
1637332419544,,,,0.986861599071097,
1637332419589,580.2469426149145,,,,
1637332419678,,,107.71742248535156,0.9868396878566031,33.66251754760742
1637332419679,565.749214024384,,,,
1637332419768,,0.0,,,
1637332419813,,,,,33.644710540771484
1637332419814,,,107.68760681152344,,
1637332419815,,,,0.9869080568695257,
1637332419858,572.9646407810333,,,,
1637332419948,,,107.72735595703125,,33.60909652709961
1637332419949,,,,0.986855575369518,
1637332419951,607.5352961259179,,,,
1637332420038,,0.0,,,
1637332420083,,,107.92276000976562,,33.62690353393555
1637332420084,,,,0.9868646862181563,
1637332420128,582.6893512834213,,,,
1637332420218,,,107.8134536743164,0.9868885551356633,33.62690353393555
1637332420220,577.8120282542552,,,,
1637332420308,,0.0,,,
1637332420353,,,,,33.644710540771484
1637332420354,,,107.89295196533203,,
1637332420355,,,,0.9868707099197354,
1637332420399,595.0155666013057,,,,
1637332420488,,,107.91944885253906,0.9869049697224663,33.644710540771484
1637332420490,620.2531851478318,,,,
1637332420578,,0.0,,,
1637332420624,,,,,33.644710540771484
1637332420667,,,107.89956665039062,,
1637332420668,,,,0.9865452041456559,
1637332420669,595.0155666013057,,,,
1637332420758,,,107.91282653808594,0.9868678486614852,33.62690353393555
1637332420760,544.4947444617188,,,,
1637332420848,,0.0,,,33.644710540771484
1637332420849,,,107.90289306640625,0.9868102470151353,
1637332420893,568.1470334891222,,,,
1637332420983,,,107.91282653808594,,33.66251754760742
1637332421027,,,,0.9866758431736522,
1637332421029,568.1470334891222,,,,
1637332421073,,0.0,,,
1637332421118,,,107.53192901611328,,33.644710540771484
1637332421162,,,,0.9866736595818298,
1637332421164,519.2878422776885,,,,
1637332421253,,,107.30340576171875,,33.60909652709961
1637332421298,,,,0.9867201173802584,
1637332421299,460.77034690833864,,,,
1637332421343,,0.0,,,
1637332421388,,,107.02188110351562,,33.57347869873047
1637332421432,,,,0.9869126499419797,
1637332421434,452.4822852647644,,,,
1637332421523,,,106.78010559082031,,33.60909652709961
1637332421568,,,,0.9868596413680838,
1637332421569,420.2496346377629,,,,
1637332421658,,0.0,,,33.537864685058594
1637332421702,,,106.88610076904297,,
1637332421703,,,,0.9868136353472736,
1637332421748,402.7397376024876,,,,
1637332421793,,,106.82647705078125,,33.537864685058594
1637332421837,,,,0.9868743241406828,
1637332421839,383.78379367580396,,,,
1637332421928,,0.0,106.74368286132812,,33.520057678222656
1637332421929,,,,0.9868893080983607,
1637332421973,391.3043437698163,,,,
1637332422062,,,,,33.57347869873047
1637332422063,,,106.79335021972656,0.986794811279839,
1637332422065,378.19650492048123,,,,
1637332422153,,0.0,,,
1637332422197,,,,,33.55567169189453
1637332422198,,,106.96890258789062,,
1637332422199,,,,0.9868878774692357,
1637332422243,372.6541438243005,,,,
1637332422332,,,,,33.537864685058594
1637332422334,,,106.9589614868164,0.9868360736356556,
1637332422335,350.92347092875866,,,,
1637332422423,,0.0,,,
1637332422467,,,,,33.55567169189453
1637332422512,,,106.90927124023438,,
1637332422513,,,,0.9868670956987879,
1637332422514,356.29139601653634,,,,
1637332422603,,,107.04505920410156,,33.55567169189453
1637332422604,,,,0.9866355596693421,
1637332422605,331.599453730682,,,,
1637332422693,,0.0,,,33.57347869873047
1637332422694,,,107.02850341796875,0.9866644734369217,
1637332422738,347.36840710415464,,,,
1637332422828,,,107.18748474121094,,33.591285705566406
1637332422873,,,,0.9868548224068205,
1637332422874,395.09536990077555,,,,
1637332422918,,0.0,,,
1637332422963,,,107.23384857177734,,33.591285705566406
1637332422964,,,,0.9868680745502945,
1637332423008,400.8208108206512,,,,
1637332423098,,,107.15766906738281,,33.55567169189453
1637332423099,,,,0.986918899532368,
1637332423100,383.78379367580396,,,,
1637332423188,,0.0,,,
1637332423232,,,,,33.60909652709961
1637332423233,,,107.29015350341797,,
1637332423234,,,,0.9868707099197354,
1637332423278,430.1675983383237,,,,
1637332423367,,,,,33.644710540771484
1637332423368,,,107.43257141113281,,
1637332423369,,,,0.9868883292468541,
1637332423370,494.8905137049014,,,,
1637332423503,,0.0,,,33.62690353393555
1637332423504,,,107.49220275878906,0.9865719343214131,
1637332423593,512.555414357086,,,,
1637332423637,,,,,33.591285705566406
1637332423638,,,107.53856658935547,0.9869066262404006,
1637332423684,503.6710442683231,,,,
1637332423773,,0.0,107.6412353515625,,33.60909652709961
1637332423774,,,,0.9868963106514465,
1637332423818,563.3587609906766,,,,
1637332423907,,,,,33.62690353393555
1637332423908,,,107.67767333984375,0.9869013555015189,
1637332423910,602.5039305719853,,,,
1637332423998,,0.0,,,
1637332424043,,,107.89295196533203,,33.60909652709961
1637332424044,,,,0.986918899532368,
1637332424088,577.8120282542552,,,,
1637332424178,,,107.80353546142578,,33.60909652709961
1637332424181,,,,0.9868851668035251,
1637332424182,577.8120282542552,,,,
1637332424268,,0.0,,,
1637332424312,,,,,33.62690353393555
1637332424313,,,107.89956665039062,,
1637332424314,,,,0.9869023343530255,
1637332424358,590.0620716064535,,,,
1637332424448,,,107.95587158203125,,33.60909652709961
1637332424449,,,,0.9867827638766808,
1637332424451,654.2810496565507,,,,
1637332424538,,0.0,,,33.591285705566406
1637332424539,,,108.05525207519531,0.9868969883178741,
1637332424583,607.5352961259179,,,,
1637332424673,,,108.05192565917969,,33.57347869873047
1637332424674,,,,0.9866339031514079,
1637332424675,597.5038854881469,,,,
1637332424808,,0.0,,,33.62690353393555
1637332424809,,,108.0850601196289,,
1637332424810,,,,0.9868767336213145,
1637332424854,612.5984281869496,,,,
1637332424943,,,,,33.644710540771484
1637332424946,,,108.12811279296875,,
1637332424948,,,,0.9868514340746823,
1637332424950,556.2310268216803,,,,
1637332425033,,0.0,,,
1637332425078,,,108.00224304199219,,33.62690353393555
1637332425123,517.0370083650623,,,0.9868234991586093,
1637332425212,,,,,33.62690353393555
1637332425213,,,107.9923095703125,,
1637332425258,514.7929023132826,,,0.9868562530359456,
1637332425348,,0.0,,,
1637332425349,,,,,33.591285705566406
1637332425393,,,107.4094009399414,0.9868977412805715,
1637332425438,462.8571378124004,,,,
1637332425483,,,107.51869201660156,,33.60909652709961
1637332425529,418.28254902895475,,,0.9865933937582886,
1637332425618,,0.0,,,33.55567169189453
1637332425707,,,107.50213623046875,,
1637332425708,,,,0.9866512212934477,
1637332425753,402.7397376024876,,,,
1637332425754,,,,,33.591285705566406
1637332425798,,,107.51537322998047,0.9868975153917623,
1637332425843,383.78379367580396,,,,
1637332425888,,0.0,,,33.60909652709961
1637332425933,,,107.51537322998047,0.9868967624290649,
1637332425934,342.07078427296346,,,,
1637332426022,,,,,33.60909652709961
1637332426023,,,107.74723052978516,0.9868830585079724,
1637332426024,347.36840710415464,,,,
1637332426158,,0.0,,,
1637332426202,,,,,33.60909652709961
1637332426203,,,107.70748138427734,,
1637332426204,,,,0.9868572318874521,
1637332426249,349.14360299405985,,,,
1637332426338,,,107.72071838378906,0.986898720132078,33.60909652709961
1637332426340,345.5979011846211,,,,
1637332426428,,0.0,,,33.57347869873047
1637332426429,,,107.90618896484375,,
1637332426518,,,,0.9869146076449928,
1637332426519,367.1562048884259,,,,
1637332426562,,,,,33.60909652709961
1637332426563,,,107.96913146972656,0.986879143101946,
1637332426608,359.8937523746633,,,,
1637332426698,,0.0,108.05525207519531,,33.55567169189453
1637332426699,,,,0.9864707361348847,
1637332426743,358.09019428186605,,,,
1637332426832,,,,,33.591285705566406
1637332426833,,,108.13472747802734,,
1637332426834,,,,0.9868813266937685,
1637332426879,376.3440831270724,,,,
1637332426968,,0.0,,,33.591285705566406
1637332426969,,,108.17115783691406,0.9869285374548945,
1637332427013,361.70212582475517,,,,
1637332427103,,,108.25065612792969,0.9868911905051042,33.591285705566406
1637332427105,395.09536990077555,,,,
1637332427193,,0.0,,,
1637332427238,,,108.34671020507812,0.9869244714563287,33.62690353393555
1637332427283,406.59339274491816,,,,
1637332427373,,,,,33.60909652709961
1637332427374,,,108.42950439453125,,
1637332427375,436.1851437413944,,,0.9868933740969267,
1637332427463,,0.0,,,
1637332427507,,,,,33.591285705566406
1637332427508,,,108.35000610351562,0.9869276338996577,
1637332427554,479.7688125747511,,,,
1637332427643,,,108.515625,,33.57347869873047
1637332427644,,,,0.9866758431736522,
1637332427645,479.7688125747511,,,,
1637332427732,,0.0,,,
1637332427733,,,108.57192993164062,,33.57347869873047
1637332427734,,,,0.9866996367948896,
1637332427778,528.3582074510995,,,,
1637332427867,,,,,33.60909652709961
1637332427868,,,108.59841918945312,,
1637332427913,,,,0.98682907108257,
1637332427914,560.9755934454873,,,,
1637332428003,,0.0,,,33.591285705566406
1637332428047,,,108.59178161621094,,
1637332428048,,,,0.986914833533802,
1637332428049,651.6129202649204,,,,
1637332428138,,,108.55867004394531,0.9869290645287827,33.57347869873047
1637332428142,599.9999713897719,,,,
1637332428228,,0.0,,,
1637332428272,,,,,33.60909652709961
1637332428273,,,108.60504150390625,,
1637332428274,,,,0.9869196524950653,
1637332428318,627.9809151956324,,,,
1637332428407,,,,,33.591285705566406
1637332428408,,,108.67790222167969,0.986845184484294,
1637332428410,654.2810496565507,,,,
1637332428498,,0.0,,,
1637332428543,,,108.75076293945312,,33.644710540771484
1637332428544,,,,0.9868963106514465,
1637332428589,610.0629232695665,,,,
1637332428678,,,108.75740051269531,0.9866165097130983,33.591285705566406
1637332428680,551.5151299983681,,,,
1637332428813,,0.0,,,33.591285705566406
1637332428814,,,108.94949340820312,0.9869319257870327,
1637332428858,585.1393469598327,,,,
1637332428948,,,108.97930145263672,,33.60909652709961
1637332428949,,,,0.9868945788372424,
1637332428950,620.2531851478318,,,,
1637332429038,,0.0,,,
1637332429084,,,109.18132781982422,,33.62690353393555
1637332429128,590.0620716064535,,,0.9869179959771311,
1637332429218,,,109.10846710205078,,33.62690353393555
1637332429263,575.3845976564311,,,0.9869201042726838,
1637332429353,,0.0,,,33.66251754760742
1637332429397,,,109.19126892089844,,
1637332429442,,,,0.9868873503953476,
1637332429443,549.1679151017039,,,,
1637332429488,,,109.05216217041016,,33.62690353393555
1637332429533,,,,0.9867883358006415,
1637332429534,595.0155666013057,,,,
1637332429623,,0.0,,,33.591285705566406
1637332429668,,,109.22439575195312,0.9865859394275844,
1637332429759,585.1393469598327,,,,33.60909652709961
1637332429803,,,109.13496398925781,0.9869037649821505,
1637332429849,599.9999713897719,,,,
1637332429893,,0.0,,,33.57347869873047
1637332429938,,,109.23101806640625,0.986914833533802,
1637332429983,568.1470334891222,,,,
1637332430028,,,109.20120239257812,,33.60909652709961
1637332430029,,,,0.9868755288809986,
1637332430074,587.5968609976039,,,,
1637332430163,,0.0,,,33.55567169189453
1637332430164,,,109.29063415527344,,
1637332430165,,,,0.9869104663501572,
1637332430209,556.2310268216803,,,,
1637332430298,,,109.29063415527344,,33.60909652709961
1637332430299,,,,0.9866652263996191,
1637332430300,539.8496381892382,,,,
1637332430388,,0.0,,,
1637332430432,,,,,33.60909652709961
1637332430433,,,109.21113586425781,,
1637332430434,,,,0.986879444287025,
1637332430478,553.8694763975475,,,,
1637332430568,,,109.3436279296875,0.9868893080983607,33.66251754760742
1637332430570,582.6893512834213,,,,
1637332430658,,0.0,,,33.57347869873047
1637332430659,,,109.3436279296875,,
1637332430703,,,,0.9868758300660776,
1637332430704,535.2323644849425,,,,
1637332430793,,,,,33.591285705566406
1637332430794,,,109.42312622070312,0.9866650005108099,
1637332430795,530.6427789294166,,,,
1637332430928,,0.0,,,33.60909652709961
1637332430929,,,109.33036804199219,,
1637332430931,,,,0.9868919434678016,
1637332430973,563.3587609906766,,,,
1637332431063,,,109.49928283691406,0.9869049697224663,33.68032455444336
1637332431065,563.3587609906766,,,,
1637332431153,,0.0,,,
1637332431198,,,109.45623779296875,,33.60909652709961
1637332431199,,,,0.986890964616295,
1637332431244,556.2310268216803,,,,
1637332431332,,,,,33.62690353393555
1637332431333,,,109.52579498291016,0.9868929223193083,
1637332431335,535.2323644849425,,,,
1637332431468,,0.0,,,33.60909652709961
1637332431469,,,109.49266052246094,0.9869179959771311,
1637332431513,582.6893512834213,,,,
1637332431603,,,,,33.591285705566406
1637332431604,,,109.55229187011719,0.986582325206637,
1637332431605,568.1470334891222,,,,
1637332431738,,0.0,,,33.644710540771484
1637332431739,,,109.56222534179688,0.9868408925969189,
1637332431783,505.8823557791,,,,
1637332431873,,,109.53240966796875,,33.62690353393555
1637332431874,,,,0.9869160382741179,
1637332431875,471.2643936455603,,,,
1637332432009,,0.0,,,33.68032455444336
1637332432010,,,109.5920181274414,,
1637332432053,,,,0.9869039908709597,
1637332432054,512.555414357086,,,,
1637332432143,,,109.65496063232422,,33.644710540771484
1637332432144,,,,0.9868979671693807,
1637332432145,560.9755934454873,,,,
1637332432278,,0.0,,,33.69813537597656
1637332432279,,,109.67483520507812,0.986905948573973,
1637332432323,490.538577934194,,,,
1637332432413,,,109.73114013671875,,33.66251754760742
1637332432414,,,,0.9868632555890312,
1637332432415,477.6334782907746,,,,
1637332432548,,0.0,109.68476867675781,,33.62690353393555
1637332432549,,,,0.9869035390933413,
1637332432594,501.4662700500234,,,,
1637332432683,,,109.84375,,33.62690353393555
1637332432684,,,,0.9866283312274472,
1637332432729,512.555414357086,,,,
1637332432818,,0.0,,,33.591285705566406
1637332432819,,,109.90005493164062,0.9868122047181486,
1637332432864,523.8095000217301,,,,
1637332432952,,,,,33.62690353393555
1637332432953,,,109.81393432617188,0.9869051956112755,
1637332432954,523.8095000217301,,,,
1637332433087,,0.0,,,
1637332433088,,,,,33.644710540771484
1637332433089,,,109.95635986328125,0.9869078309807164,
1637332433132,505.8823557791,,,,
1637332433223,,,110.02922058105469,,33.62690353393555
1637332433268,530.6427789294166,,,0.9869090357210323,
1637332433357,,0.0,,,
1637332433358,,,,,33.62690353393555
1637332433402,,,110.03915405273438,,
1637332433403,,,,0.9868907387274858,
1637332433448,512.555414357086,,,,
1637332433493,,,110.08552551269531,,33.60909652709961
1637332433537,,,,0.9869042167597689,
1637332433538,490.538577934194,,,,
1637332433627,,0.0,,,
1637332433628,,,,,33.644710540771484
1637332433672,,,110.18820190429688,,
1637332433673,,,,0.9869369706371052,
1637332433718,473.3812865196108,,,,
1637332433762,,,,,33.644710540771484
1637332433763,,,110.25444030761719,,
1637332433807,,,,0.9869230408272036,
1637332433808,456.61453030681747,,,,
1637332433898,,0.0,,,33.60909652709961
1637332433942,,,110.14514923095703,,
1637332433943,,,,0.9867122112719359,
1637332433988,460.77034690833864,,,,
1637332434033,,,110.00273132324219,,33.62690353393555
1637332434078,,,,0.9868312546743924,
1637332434079,469.15349211585084,,,,
1637332434168,,0.0,,,33.57347869873047
1637332434169,,,109.66490173339844,0.9867794508408123,
1637332434213,406.59339274491816,,,,
1637332434303,,,,,33.591285705566406
1637332434304,,,109.33368682861328,0.9867875828379441,
1637332434309,340.31413570085226,,,,
1637332434438,,0.0,,,
1637332434439,,,108.9461898803711,,33.537864685058594
1637332434441,,,,0.9867999314261812,
1637332434483,342.07078427296346,,,,
1637332434573,,,108.60504150390625,,33.537864685058594
1637332434574,,,,0.9867963172052338,
1637332434575,345.5979011846211,,,,
1637332434708,,0.0,,,33.50224685668945
1637332434709,,,108.23410034179688,0.9869020331679466,
1637332434754,278.4019796039199,,,,
1637332434843,,,108.15460205078125,,33.520057678222656
1637332434844,,,,0.9864698325796477,
1637332434845,220.50058943095416,,,,
1637332434978,,0.0,,,
1637332434979,,,107.78366088867188,0.9865991915710585,33.50224685668945
1637332435023,219.04761407380755,,,,
1637332435113,,,,,33.537864685058594
1637332435114,,,107.60148620605469,0.9868827573228935,
1637332435115,219.04761407380755,,,,
1637332435292,,0.0,,,
1637332435293,,,,,33.50224685668945
1637332435294,,,107.49220275878906,0.98689239524542,
1637332435339,213.27013591451833,,,,
1637332435427,,,,,33.591285705566406
1637332435428,,,107.52531433105469,,
1637332435429,,,,0.9869285374548945,
1637332435430,171.6247090897872,,,,
1637332435518,,0.0,,,33.55567169189453
1637332435519,,,107.50213623046875,,
1637332435562,,,,0.9868811008049593,
1637332435564,187.93503313940778,,,,
1637332435653,,,,,33.55567169189453
1637332435655,,,107.52201080322266,0.9868890822095515,
1637332435656,206.12485543065225,,,,
1637332435789,,0.0,,,33.55567169189453
1637332435790,,,107.45245361328125,0.9868738723630643,
1637332435833,197.6608156268344,,,,
1637332435922,,,,,33.537864685058594
1637332435923,,,107.44912719726562,0.986632698411092,
1637332435925,196.2616778698663,,,,
1637332436058,,0.0,,,33.55567169189453
1637332436059,,,107.64453887939453,0.9867302823766732,
1637332436103,213.27013591451833,,,,
1637332436193,,,107.63130187988281,,33.520057678222656
1637332436194,224.88039149728496,,,0.9868887810244726,
1637332436328,,0.0,,,33.520057678222656
1637332436329,,,107.51206970214844,0.986895557688749,
1637332436374,248.78047681010858,,,,
1637332436463,,,107.72071838378906,,33.537864685058594
1637332436508,,,,0.9868902869498674,
1637332436509,270.47147874108975,,,,
1637332436598,,0.0,,,33.520057678222656
1637332436599,,,107.7968978881836,0.9868854679886041,
1637332436643,292.9292943401977,,,,
1637332436733,,,107.7968978881836,0.9869047438336571,33.520057678222656
1637332436779,314.5057945404732,,,,
1637332436868,,0.0,107.91944885253906,,33.537864685058594
1637332436869,,,,0.9869008284276307,
1637332436913,350.92347092875866,,,,
1637332437004,,,108.03536987304688,0.9866324725222828,33.537864685058594
1637332437006,380.05392496390925,,,,
1637332437138,,0.0,,,33.520057678222656
1637332437139,,,108.14136505126953,,
1637332437140,,,,0.9866469294060727,
1637332437183,416.32089920384647,,,,
1637332437273,,,108.217529296875,,33.537864685058594
1637332437274,,,,0.9869273327145787,
1637332437275,467.0487265548845,,,,
1637332437408,,0.0,,,
1637332437409,,,,,33.57347869873047
1637332437453,,,108.27714538574219,,
1637332437498,,,,0.9869164900517363,
1637332437499,446.3276673833569,,,,
1637332437544,,,,,33.55567169189453
1637332437545,,,108.25727844238281,,
1637332437587,,,,0.9869204054577627,
1637332437589,471.2643936455603,,,,
1637332437678,,0.0,,,33.591285705566406
1637332437723,,,108.39305877685547,0.9868842632482883,
1637332437768,471.2643936455603,,,,
1637332437813,,,108.39305877685547,,33.57347869873047
1637332437858,,,,0.9868618249599063,
1637332437859,469.15349211585084,,,,
1637332437948,,0.0,,,33.55567169189453
1637332437993,,,108.48580932617188,0.9868969883178741,
1637332438038,497.0760088376885,,,,
1637332438083,,,108.52554321289062,,33.520057678222656
1637332438128,,,,0.9868842632482883,
1637332438129,505.8823557791,,,,
1637332438218,,0.0,,,33.537864685058594
1637332438219,,,108.31689453125,,
1637332438263,,,,0.9865372980373335,
1637332438265,497.0760088376885,,,,
1637332438352,,,,,33.537864685058594
1637332438353,,,108.00888061523438,,
1637332438354,,,,0.9868128823845762,
1637332438355,469.15349211585084,,,,
1637332438488,,0.0,,,
1637332438489,,,107.69422912597656,,33.50224685668945
1637332438490,,,,0.9868839620632093,
1637332438533,460.77034690833864,,,,
1637332438623,,,,,33.520057678222656
1637332438624,,,107.7935791015625,0.9870324463071336,
1637332438630,462.8571378124004,,,,
1637332438758,,0.0,,,33.484439849853516
1637332438759,,,107.70748138427734,0.9869162641629271,
1637332438803,446.3276673833569,,,,
1637332438893,,,107.74059295654297,,33.50224685668945
1637332438895,,,,0.9868979671693807,
1637332438896,430.1675983383237,,,,
1637332439028,,0.0,,,33.484439849853516
1637332439029,,,107.80683898925781,0.9868813266937685,
1637332439073,434.1736790364072,,,,
1637332439163,,,107.91944885253906,0.9866230604885655,33.484439849853516
1637332439165,428.172964031484,,,,
1637332439298,,0.0,,,
1637332439299,,,107.90618896484375,,33.484439849853516
1637332439300,,,,0.9866634945854151,
1637332439343,414.36462669282946,,,,
1637332439432,,,,,33.46663284301758
1637332439433,,,108.00224304199219,,
1637332439434,,,,0.9869018072791373,
1637332439435,387.5338813482023,,,,
1637332439568,,0.0,,,33.484439849853516
1637332439569,,,108.0850601196289,0.9868502293343665,
1637332439613,404.6639299320293,,,,
1637332439703,,,108.23739624023438,,33.50224685668945
1637332439704,,,,0.9868933740969267,
1637332439706,412.41379785027436,,,,
1637332439838,,0.0,,,33.50224685668945
1637332439839,,,108.22416687011719,0.986905647388894,
1637332439885,410.46831686327073,,,,
1637332439973,,,108.32683563232422,0.9868907387274858,33.520057678222656
1637332439975,416.32089920384647,,,,
1637332440063,,0.0,,,
1637332440108,,,108.30032348632812,,33.484439849853516
1637332440109,,,,0.9868875762841568,
1637332440153,420.2496346377629,,,,
1637332440243,,,108.42619323730469,,33.55567169189453
1637332440244,,,,0.9867155996040741,
1637332440245,393.1972616929975,,,,
1637332440333,,0.0,,,
1637332440423,,,108.45600128173828,,33.55567169189453
1637332440424,,,,0.9868216167518659,
1637332440425,428.172964031484,,,,
1637332440512,,,,,33.520057678222656
1637332440513,,,108.57855224609375,0.9865247235602871,
1637332440515,473.3812865196108,,,,
1637332440603,,0.0,,,
1637332440647,,,,,33.50224685668945
1637332440648,,,108.64147186279297,,
1637332440649,,,,0.9869155864964995,
1637332440693,484.0579442531229,,,,
1637332440783,,,,,33.55567169189453
1637332440784,,,108.7176513671875,,
1637332440828,505.8823557791,,,0.9868929223193083,
1637332440920,,0.0,,,
1637332440921,,,108.70771789550781,0.9868182284197277,33.50224685668945
1637332440963,492.711360672877,,,,
1637332441053,,,108.45600128173828,,33.537864685058594
1637332441054,,,,0.9868357724505767,
1637332441055,486.2118955858545,,,,
1637332441143,,0.0,,,
1637332441188,,,108.20758819580078,,33.484439849853516
1637332441189,,,,0.9869064003515914,
1637332441234,452.4822852647644,,,,
1637332441322,,,,,33.44882583618164
1637332441323,,,108.08836364746094,0.9868309534893135,
1637332441325,414.36462669282946,,,,
1637332441458,,0.0,,,33.46663284301758
1637332441503,,,107.98900604248047,0.9868695051794195,
1637332441548,418.28254902895475,,,,
1637332441593,,,108.03536987304688,,33.50224685668945
1637332441638,,,,0.9866110130854074,
1637332441639,454.5454446934474,,,,
1637332441728,,0.0,,,33.44882583618164
1637332441773,,,107.97906494140625,0.9867999314261812,
1637332441819,434.1736790364072,,,,
1637332441863,,,107.99894714355469,,33.44882583618164
1637332441908,418.28254902895475,,,0.9868933740969267,
1637332441998,,0.0,,,33.50224685668945
1637332442043,,,107.99562072753906,0.9869449520416975,
1637332442088,440.2250463808651,,,,
1637332442133,,,108.0453109741211,,33.520057678222656
1637332442178,,,,0.9868192072712343,
1637332442179,458.6894462267708,,,,
1637332442268,,0.0,,,33.520057678222656
1637332442313,,,108.20758819580078,0.9868939011708148,
1637332442315,442.2535116221788,,,,
1637332442403,,,108.20758819580078,,33.520057678222656
1637332442404,,,,0.9868700322533077,
1637332442405,462.8571378124004,,,,
1637332442493,,0.0,,,33.55567169189453
1637332442494,,,108.21422576904297,,
1637332442538,,,,0.9868109999778327,
1637332442539,448.3733959171901,,,,
1637332442628,,,108.39305877685547,0.9865825510954462,33.537864685058594
1637332442630,450.4249516907538,,,,
1637332442763,,0.0,108.40301513671875,,33.537864685058594
1637332442765,,,,0.9868975153917623,
1637332442808,464.9499278348915,,,,
1637332442898,,,108.48249816894531,,33.537864685058594
1637332442899,,,,0.9869124240531705,
1637332442900,452.4822852647644,,,,
1637332443033,,0.0,,,
1637332443034,,,108.57192993164062,0.9869044426485782,33.55567169189453
1637332443079,497.0760088376885,,,,
1637332443168,,,,,33.537864685058594
1637332443171,590.0620716064535,,108.59178161621094,0.9868770348063934,
1637332443258,,0.0,,,
1637332443303,,,108.67127990722656,,33.55567169189453
1637332443304,,,,0.9869131770158679,
1637332443348,568.1470334891222,,,,
1637332443438,,,,,33.55567169189453
1637332443439,,,108.71102905273438,0.9865228411535436,
1637332443440,648.9533098474853,,,,
1637332443573,,0.0,,,
1637332443574,,,108.86337280273438,,33.55567169189453
1637332443575,,,,0.9869001507612031,
