timestamp,bluetooth_le-F1:5F:C5:86:3E:30-Resistance-1,bluetooth_le-F1:5F:C5:86:3E:30-Humidity-0
1638783147535,251.83373789526448,104.35899353027344
1638783147625,276.8079714917693,104.41862487792969
1638783147715,306.1224281266563,104.53785705566406
1638783147850,335.0717080572195,104.67695617675781
1638783147941,368.98394781041407,104.74651336669922
1638783148030,404.6639299320293,104.78956604003906
1638783148120,442.2535116221788,104.9154281616211
1638783148255,481.9102576711703,105.08765411376953
1638783148345,,105.10420989990234
1638783148346,521.5453235298872,
1638783148434,,105.22344970703125
1638783148435,558.5997077486041,
1638783148569,,105.27975463867188
1638783148570,590.0620716064535,
1638783148660,,105.42548370361328
1638783148661,615.1419248381557,
1638783148749,,105.46853637695312
1638783148750,633.1738839081177,
1638783148885,,105.53477478027344
1638783148886,648.9533098474853,
1638783148975,656.9579475577549,105.68382263183594
1638783149065,,105.75668334960938
1638783149110,662.3376233719702,
1638783149199,,105.75668334960938
1638783149200,667.7524419595793,
1638783149335,667.7524419595793,105.92228698730469
1638783149380,,105.79643249511719
1638783149426,665.0406011632768,
1638783149515,656.9579475577549,105.69375610351562
1638783149605,641.0256645383223,105.6871337890625
1638783149695,617.6935310496627,105.64076232910156
1638783149830,595.0155666013057,105.59107971191406
1638783149919,,105.48509216308594
1638783149921,565.749214024384,
1638783150010,532.9341233672134,105.37911224365234
1638783150145,,105.163818359375
1638783150146,497.0760088376885,
1638783150235,460.77034690833864,105.06446838378906
1638783150325,,104.95516967773438
1638783150326,424.2002776014619,
1638783150460,,104.78956604003906
1638783150461,389.4165479267486,
1638783150550,356.29139601653634,104.5809097290039
1638783150639,,104.54116821289062
1638783150640,324.70891344200567,
1638783150775,,104.385498046875
1638783150776,294.5638439466953,
1638783150865,264.19754144022954,104.30268859863281
1638783150955,238.21040507600145,104.18346405029297
1638783151045,,104.04435729980469
1638783151046,213.27013591451833,
1638783151180,,103.97149658203125
1638783151181,193.47320207507804,
