timestamp,bluetooth_le-F1:5F:C5:86:3E:30-Resistance-1,bluetooth_le-F1:5F:C5:86:3E:30-Humidity-0
1638263247176,625.396846224362,121.94263458251953
1638263247265,715.2429322016238,122.02874755859375
1638263247400,,122.15129852294922
1638263247402,815.6029044559532,
1638263247490,,122.24071502685547
1638263247491,928.4369544251069,
1638263247580,,122.23739624023438
1638263247581,1060.3621908417538,
1638263247715,,122.44937896728516
1638263247716,1197.4248951544064,
1638263247806,,122.44606018066406
1638263247807,1285.7142638187022,
1638263247895,,122.44606018066406
1638263247896,1343.2495154932474,
1638263248030,,122.48249053955078
1638263248076,1386.946354958131,
1638263248120,,122.5421142578125
1638263248121,1420.803885010623,
1638263248211,1449.7606547438197,122.53218078613281
1638263248301,,122.61829376220703
1638263248302,1473.4299482966853,
1638263248435,,122.55867004394531
1638263248436,1491.4841503068094,
1638263248525,,122.61497497558594
1638263248526,1503.6675680011615,
1638263248615,,122.65804290771484
1638263248660,1515.970571917542,
1638263248750,,122.71434783935547
1638263248751,1534.6535251206292,
1638263248840,,122.81037902832031
1638263248841,1547.2637476630412,
1638263248930,,122.86006927490234
1638263248931,1553.6159605616097,
1638263249065,,122.90312194824219
1638263249066,1559.999947929384,
1638263249155,,122.88987731933594
1638263249156,1566.4161416559002,
1638263249245,,123.05879211425781
1638263249246,1572.8643932160983,
1638263249380,,123.02566528320312
1638263249381,1572.8643932160983,
1638263249470,,123.11840057373047
1638263249471,1579.345138904709,
1638263249560,,123.1747055053711
1638263249561,1572.8643932160983,
1638263249696,,123.194580078125
1638263249697,1572.8643932160983,
1638263249785,,123.25088500976562
1638263249786,1572.8643932160983,
1638263249875,,123.22770690917969
1638263249876,1566.4161416559002,
1638263249965,,123.36017608642578
1638263249966,1559.999947929384,
1638263250101,1553.6159605616097,123.34693908691406
1638263250193,1553.6159605616097,123.38005065917969
1638263250280,,123.4628677368164
1638263250281,1547.2637476630412,
1638263250416,,123.41317749023438
1638263250417,1534.6535251206292,
1638263250505,,123.4462890625
1638263250506,1515.970571917542,
1638263250596,1503.6675680011615,123.42643737792969
1638263250730,,123.48936462402344
1638263250731,1485.4368502238176,
1638263250820,,123.43305969238281
1638263250822,1461.5384347340064,
1638263250910,,123.52909088134766
1638263250911,1449.7606547438197,
1638263251045,,123.49597930908203
1638263251046,1426.540366567773,
1638263251135,,123.49597930908203
1638263251136,1403.755896041906,
1638263251225,,123.50923156738281
1638263251227,1381.3954277281036,
1638263251360,1359.4470426958273,123.60527038574219
1638263251450,,123.56222534179688
1638263251451,1332.5740054751034,
1638263251540,,123.66157531738281
1638263251541,1306.3063175296468,
1638263251630,,123.53240966796875
1638263251631,1280.6235457969112,
1638263251766,1250.5494236828067,123.61520385742188
1638263251855,,123.62846374511719
1638263251856,1221.258075435027,
1638263251947,,123.60197448730469
1638263251990,1183.3688073725812,
1638263252080,,123.60197448730469
1638263252081,1142.2594045403562,
1638263252171,1120.0827850492872,123.51585388183594
1638263252261,1106.9959102976018,123.60858917236328
1638263252395,,123.59203338623047
1638263252396,1102.669375906501,
1638263252485,,123.61520385742188
1638263252486,1102.669375906501,
1638263252620,,123.6880874633789
1638263252621,1102.669375906501,
1638263252710,,123.77088928222656
1638263252711,1106.9959102976018,
1638263252801,1115.702521108099,123.83712768554688
1638263252890,,123.86361694335938
1638263252891,1128.8980866510478,
1638263253025,,123.8901138305664
1638263253026,1146.7504530347587,
1638263253116,,123.96297454833984
1638263253117,1160.3375358170151,
1638263253205,,124.05241394042969
1638263253206,1183.3688073725812,
1638263253340,,124.03915405273438
1638263253341,1206.8965368406953,
1638263253433,,124.00933837890625
1638263253434,1230.9368294022904,
1638263253521,1265.4867577043067,124.20144653320312
1638263253610,,124.23455810546875
1638263253611,1311.5124404073524,
1638263253745,,124.30744171142578
1638263253746,1370.3702917151372,
1638263253836,1409.4118635382276,124.26105499267578
1638263253926,1438.0952413606535,124.30412292480469
1638263254060,,124.31405639648438
1638263254061,1455.6355719193753,
1638263254151,1473.4299482966853,124.3405532836914
1638263254241,1485.4368502238176,124.33391571044922
1638263254375,,124.3405532836914
1638263254376,1503.6675680011615,
1638263254465,,124.42002868652344
1638263254466,1515.970571917542,
1638263254555,,124.38030242919922
1638263254558,1522.1673598606994,
1638263254690,,124.39022064208984
1638263254691,1522.1673598606994,
1638263254781,1528.3949663551552,124.38360595703125
1638263254871,,124.43328857421875
1638263254872,1528.3949663551552,
1638263255006,1522.1673598606994,124.42002868652344
1638263255096,1515.970571917542,124.39022064208984
1638263255185,,124.40017700195312
1638263255230,1509.8039250976992,
1638263255320,,124.40347290039062
1638263255321,1497.5611053656396,
1638263255410,,124.3206787109375
1638263255411,1485.4368502238176,
1638263255500,,124.31074523925781
1638263255501,1473.4299482966853,
1638263255635,,124.33723449707031
1638263255636,1449.7606547438197,
1638263255725,,124.24781799316406
1638263255726,1432.3040375991832,
1638263255816,1415.0942568678886,124.30412292480469
1638263255951,1409.4118635382276,124.29086303710938
1638263256041,1398.1264996103264,124.31074523925781
1638263256131,1392.5233489718019,124.43991088867188
