timestamp,bluetooth_le-F1:5F:C5:86:3E:30-Resistance-1,bluetooth_le-F1:5F:C5:86:3E:30-Humidity-0
1637996688076,,111.20499420166016
1637996688077,288.0503085911886,
1637996688211,,111.14868927001953
1637996688213,270.47147874108975,
1637996688300,,111.14868927001953
1637996688301,248.78047681010858,
1637996688391,,111.18180847167969
1637996688393,229.29171379908067,
1637996688529,208.97284486589837,111.1453857421875
1637996688616,,111.12550354003906
1637996688617,192.0838256441257,
1637996688705,,111.14205932617188
1637996688707,178.36594108941287,
1637996688841,,111.11888122558594
1637996688842,172.9667814031546,
1637996688930,,111.06588745117188
1637996688931,172.9667814031546,
1637996689021,,111.04600524902344
1637996689022,181.08419519824045,
1637996689111,,111.05595397949219
1637996689112,192.0838256441257,
1637996689245,,110.98639678955078
1637996689247,207.54716234217366,
1637996689336,,111.00296020507812
1637996689337,223.4169600066818,
1637996689426,,111.06919860839844
1637996689427,241.21212441870884,
1637996689562,,111.08245086669922
1637996689563,254.9019488679685,
1637996689651,273.6318518314587,111.12550354003906
1637996689743,,111.26461029052734
1637996689744,289.6725611289809,
1637996689876,,111.2778549194336
1637996689878,309.4629325840259,
1637996689965,,111.28117370605469
1637996689967,333.3333333333333,
1637996690056,,111.36065673828125
1637996690059,359.8937523746633,
1637996690192,,111.37390899658203
1637996690193,389.4165479267486,
1637996690281,,111.52294921875
1637996690282,418.28254902895475,
1637996690371,,111.47988891601562
1637996690372,450.4249516907538,
1637996690461,,111.53288269042969
1637996690462,486.2118955858545,
1637996690596,,111.58256530761719
1637996690597,521.5453235298872,
1637996690686,,111.65543365478516
1637996690687,551.5151299983681,
1637996690781,,111.71504974365234
1637996690782,575.3845976564311,
1637996690912,,111.85746765136719
1637996690913,595.0155666013057,
1637996691001,,111.83760070800781
1637996691002,610.0629232695665,
1637996691094,,111.85415649414062
1637996691136,622.8209158813169,
1637996691225,,111.9237060546875
1637996691226,633.1738839081177,
1637996691316,,111.97669982910156
1637996691317,643.659675112003,
1637996691406,,111.97007751464844
1637996691451,651.6129202649204,
1637996691544,,112.09593200683594
1637996691545,656.9579475577549,
1637996691631,665.0406011632768,112.07274627685547
1637996691766,,112.12242889404297
1637996691767,670.4730920636382,
1637996691856,,112.12574005126953
1637996691859,675.9410314009385,
1637996691946,,112.16548919677734
1637996691947,681.4449680463816,
1637996692036,,112.24166107177734
1637996692037,684.2104833872392,
1637996692171,,112.31121826171875
1637996692172,689.76901977507,
1637996692261,,112.27809143066406
1637996692262,689.76901977507,
1637996692351,,112.324462890625
1637996692352,681.4449680463816,
1637996692487,,112.3940200805664
1637996692488,667.7524419595793,
1637996692578,,112.34764862060547
1637996692579,648.9533098474853,
1637996692667,,112.4205093383789
1637996692669,627.9809151956324,
1637996692801,,112.44369506835938
1637996692802,610.0629232695665,
1637996692893,,112.41057586669922
1637996692894,590.0620716064535,
1637996692981,570.552148073805,112.40726470947266
1637996693071,,112.49006652832031
1637996693073,549.1679151017039,
1637996693206,,112.41387939453125
1637996693207,512.555414357086,
1637996693296,,112.43376159667969
1637996693297,473.3812865196108,
1637996693386,,112.4503173828125
1637996693387,436.1851437413944,
1637996693524,398.90710798281384,112.44038391113281
1637996693611,,112.41057586669922
1637996693612,359.8937523746633,
1637996693700,,112.4039535522461
1637996693745,322.99739572383675,
1637996693839,288.0503085911886,112.49006652832031
1637996693926,,112.39070129394531
1637996693927,259.5325831483612,
1637996694016,,112.423828125
1637996694062,238.21040507600145,
1637996694152,219.04761407380755,112.40065002441406
1637996694241,,112.38407897949219
1637996694242,201.87793517617746,
1637996694333,,112.43045043945312
1637996694334,186.5585126786544,
1637996694466,,112.3940200805664
1637996694467,168.9497669073066,
1637996694557,,112.35757446289062
1637996694558,151.85602109291628,
1637996694647,,112.4039535522461
1637996694649,135.25499749373952,
1637996694781,,112.38739013671875
1637996694782,121.57721466092909,
1637996694874,,112.33439636230469
1637996694875,116.68484600163313,
1637996694961,,112.35095977783203
1637996694962,116.68484600163313,
1637996695096,,112.34764862060547
1637996695097,120.35011367871293,
1637996695186,,112.23503875732422
1637996695188,130.24282533287143,
1637996695276,,112.24496459960938
1637996695278,144.13407882662332,
1637996695365,,112.30459594726562
1637996695367,160.99773590792304,
1637996695501,,112.33771514892578
1637996695503,181.08419519824045,
1637996695591,,112.34101867675781
1637996695592,200.46893138398997,
1637996695681,,112.423828125
1637996695682,219.04761407380755,
1637996695816,,112.44369506835938
1637996695818,241.21212441870884,
1637996695906,,112.46025848388672
1637996695907,264.19754144022954,
1637996695996,,112.53311920166016
1637996696041,291.2988654196775,
1637996696131,,112.63909912109375
1637996696132,321.29033839516615,
1637996696221,,112.55961608886719
1637996696222,354.4973656770844,
1637996696356,,112.63248443603516
1637996696357,385.65628121334447,
1637996696446,,112.61592864990234
1637996696447,420.2496346377629,
1637996696537,,112.76496887207031
1637996696538,456.61453030681747,
1637996696626,,112.80471801757812
1637996696627,488.3720794840724,
1637996696761,,112.78484344482422
1637996696762,517.0370083650623,
1637996696852,,112.80471801757812
1637996696854,539.8496381892382,
1637996696941,,112.86431884765625
1637996696942,556.2310268216803,
1637996697076,,112.85438537597656
1637996697077,570.552148073805,
1637996697166,,112.87757873535156
1637996697167,582.6893512834213,
1637996697256,,112.92062377929688
1637996697258,590.0620716064535,
1637996697391,595.0155666013057,112.91732788085938
1637996697481,,112.91069030761719
1637996697482,599.9999713897719,
1637996697573,,112.9769287109375
1637996697574,607.5352961259179,
1637996697706,,112.93720245361328
1637996697707,610.0629232695665,
1637996697796,,113.05642700195312
1637996697797,612.5984281869496,
1637996697888,615.1419248381557,112.9703140258789
1637996697978,,113.03323364257812
1637996698021,617.6935310496627,
1637996698111,,113.08624267578125
1637996698113,599.9999713897719,
1637996698201,,113.08292388916016
1637996698203,575.3845976564311,
1637996698336,,113.00674438476562
1637996698337,560.9755934454873,
1637996698426,,113.03323364257812
1637996698427,532.9341233672134,
1637996698516,,113.08292388916016
1637996698518,499.26793627545976,
1637996698606,,113.04649353027344
1637996698607,469.15349211585084,
1637996698741,446.3276673833569,113.07298278808594
1637996698831,,113.03323364257812
1637996698832,424.2002776014619,
1637996698922,,113.04978942871094
1637996698923,402.7397376024876,
1637996699057,381.91632522962715,113.00342559814453
1637996699146,,113.01998138427734
1637996699147,361.70212582475517,
1637996699236,,112.98686981201172
1637996699281,342.07078427296346,
1637996699371,,113.02661895751953
1637996699372,322.99739572383675,
1637996699461,,113.01006317138672
1637996699462,302.7989619816315,
1637996699552,,113.01336669921875
1637996699596,284.818082749614,
1637996699686,,112.89745330810547
1637996699687,265.7601990281764,
1637996699776,,112.950439453125
1637996699777,256.4417296444107,
1637996699866,,112.95706176757812
1637996699867,248.78047681010858,
1637996700003,238.21040507600145,112.93720245361328
1637996700091,,112.92062377929688
1637996700092,235.2231513692035,
1637996700181,,112.87757873535156
1637996700182,239.70944337603478,
1637996700318,,112.82459259033203
1637996700319,245.74209730423934,
1637996700406,,112.77820587158203
1637996700407,250.3052500137855,
1637996700496,,112.77820587158203
1637996700497,256.4417296444107,
1637996700631,,112.68878936767578
1637996700632,264.19754144022954,
1637996700722,,112.69873046875
1637996700723,275.2179175532079,
1637996700811,,112.78152465820312
1637996700813,288.0503085911886,
1637996700901,,112.82459259033203
1637996700903,299.49238506188277,
1637996701037,,112.85438537597656
1637996701038,314.5057945404732,
1637996701126,,112.83782958984375
1637996701127,329.8701315043567,
1637996701217,,112.85108947753906
1637996701261,347.36840710415464,
1637996701352,,112.92724609375
1637996701353,365.3333372819689,
1637996701442,,113.01336669921875
1637996701443,389.4165479267486,
1637996701531,,112.94381713867188
1637996701576,416.32089920384647,
1637996701666,,113.03985595703125
1637996701669,444.2877203812971,
1637996701756,,113.07298278808594
1637996701757,469.15349211585084,
1637996701846,,113.03323364257812
1637996701891,494.8905137049014,
1637996701981,,113.07960510253906
1637996701982,517.0370083650623,
1637996702071,,113.18559265136719
1637996702072,532.9341233672134,
1637996702161,,113.1988525390625
1637996702162,546.8277618699892,
1637996702296,,113.15910339355469
1637996702297,558.5997077486041,
1637996702386,,113.18228149414062
1637996702387,568.1470334891222,
1637996702476,,113.1723403930664
1637996702477,572.9646407810333,
1637996702611,,113.225341796875
1637996702612,580.2469426149145,
1637996702701,,113.30150604248047
1637996702703,585.1393469598327,
1637996702791,,113.27833557128906
1637996702792,590.0620716064535,
1637996702925,,113.28495025634766
1637996702926,595.0155666013057,
1637996703016,,113.36776733398438
1637996703017,599.9999713897719,
1637996703105,,113.3578109741211
1637996703106,599.9999713897719,
1637996703196,,113.31475830078125
1637996703197,602.5039305719853,
1637996703332,,113.36444854736328
1637996703335,602.5039305719853,
1637996703423,,113.33795166015625
1637996703425,597.5038854881469,
1637996703512,,113.3743896484375
1637996703513,590.0620716064535,
1637996703646,,113.36776733398438
1637996703647,568.1470334891222,
1637996703736,,113.41743469238281
1637996703737,539.8496381892382,
1637996703826,,113.33131408691406
1637996703828,508.10012069228895,
1637996703961,,113.36444854736328
1637996703962,477.6334782907746,
1637996704051,,113.41743469238281
1637996704053,450.4249516907538,
1637996704141,,113.36776733398438
1637996704186,422.2222177481946,
1637996704276,,113.3511962890625
1637996704277,396.9986277374971,
1637996704366,,113.34125518798828
1637996704367,367.1562048884259,
1637996704456,,113.3578109741211
1637996704502,336.81462308726606,
1637996704591,,113.3578109741211
1637996704592,311.13957700843696,
1637996704682,,113.34457397460938
1637996704683,284.818082749614,
1637996704771,,113.33795166015625
1637996704772,265.7601990281764,
1637996704907,247.25944502118412,113.29820251464844
1637996704998,,113.3511962890625
1637996705000,229.29171379908067,
1637996705086,,113.31146240234375
1637996705087,216.15201239222944,
1637996705221,,113.30814361572266
1637996705222,201.87793517617746,
1637996705311,,113.25845336914062
